1 0.867707 1.963094 
1 1.101033 2.300414 
1 1.106635 2.261771 
1 1.123732 2.272424 
1 0.789253 1.967621 
1 1.259327 2.505499 
1 0.430777 1.520061 
1 0.483456 1.733319 
1 1.542537 2.871812 
1 1.440801 2.725556 
1 1.029200 2.098291 
1 1.260525 2.382021 
1 1.154731 2.152292 
1 1.400641 2.677536 
1 1.209733 2.431127 
1 0.808827 2.023141 
1 1.432731 2.639956 
1 1.740634 3.026882 
1 1.078369 2.269496 
1 0.562903 1.564767 
1 0.819896 2.053688 
1 1.730190 2.912873 
1 1.891546 3.062844 
1 1.322959 2.518007 
1 1.011157 2.126289 
1 1.026215 2.107068 
1 1.413521 2.509773 
1 1.088667 2.231981 
1 0.564310 1.677068 
1 1.219569 2.239876 
1 1.599466 2.818776 
1 1.391243 2.523776 
1 0.451881 1.546112 
1 1.202699 2.500042 
1 0.973540 1.967657 
1 1.367373 2.468658 
1 1.406591 2.654946 
1 1.123725 2.194084 
1 1.524247 2.680373 
1 1.677905 2.786313 
1 1.401089 2.591306 
1 1.114274 2.330551 
1 1.869151 3.085588 
1 0.766303 1.949926 
1 1.377021 2.552560 
1 0.994074 2.121514 
1 1.448894 2.591795 
1 1.470992 2.603391 
1 1.581957 2.787889 
1 1.061589 2.100182 
1 0.621312 1.656426 
1 1.438361 2.678074 
1 1.115107 2.188997 
1 1.714127 2.888246 
1 0.631269 1.555062 
1 1.056135 2.395430 
1 0.920107 2.065012 
1 1.565751 2.712818 
1 0.873609 1.854151 
1 1.602890 3.009130 
1 0.771874 1.881029 
1 1.108214 2.107925 
1 1.561814 2.730605 
1 1.496218 2.831033 
1 1.407433 2.496019 
1 0.670308 1.834794 
1 1.510080 2.747783 
1 1.467689 2.592285 
1 1.470835 2.650263 
1 1.059559 2.353983 
1 0.871854 2.073193 
1 0.956111 2.105302 
1 0.948013 2.073879 
1 0.783122 1.863350 
1 1.212450 2.313388 
1 1.074056 2.168441 
1 0.771121 1.955535 
1 1.403383 2.574930 
1 1.501763 2.638227 
1 1.633051 2.763327 
1 0.783699 1.911117 
1 0.966206 2.004287 
1 1.273918 2.332088 
1 1.232707 2.219230 
1 0.752047 1.908622 
1 1.573341 2.898687 
1 0.739347 1.926109 
1 0.844522 1.736816 
1 1.128916 2.353279 
1 1.820480 2.998743 
1 1.565522 2.811022 
1 0.887339 1.990317 
1 1.637757 2.905146 
1 0.954935 1.954333 
1 1.417896 2.420863 
1 1.190172 2.311809 
1 0.581779 1.678633 
1 0.736032 1.725674 
1 0.882646 2.059391 
1 1.161767 2.334771 
1 1.178063 2.293367 
1 1.390481 2.617469 
1 1.398270 2.609615 
1 1.633709 2.841858 
1 0.825176 1.986950 
1 1.410980 2.644647 
1 1.425535 2.632693 
1 0.979081 2.129769 
1 1.019465 1.920774 
1 1.240801 2.314583 
1 0.879465 1.900415 
1 1.040318 2.239581 
1 0.609428 1.635174 
1 0.991485 2.235894 
1 0.911252 1.924692 
1 1.354457 2.385799 
1 1.480356 2.532808 
1 0.896331 2.092882 
1 1.396757 2.359840 
1 1.201185 2.336473 
1 1.206497 2.343814 
1 1.185073 2.558052 
1 1.343072 2.456705 
1 1.083754 2.212972 
1 1.253772 2.497944 
1 0.557512 1.638299 
1 1.597051 2.903485 
1 1.423676 2.636073 
1 1.038876 2.204112 
1 0.930069 2.032302 
1 1.245721 2.347217 
1 1.377812 2.533131 
1 1.326477 2.494749 
1 1.127136 2.184063 
1 0.559016 1.635165 
1 1.165805 2.320929 
1 1.027167 2.106223 
1 1.210016 2.401560 
1 0.356497 1.478862 
1 0.912498 2.026641 
1 1.634579 2.781652 
1 0.924789 2.113371 
1 0.621108 1.711154 
1 1.127096 2.330377 
1 1.100579 2.302219 
1 1.037764 2.016123 
1 0.544463 1.703696 
1 0.445987 1.470178 
1 0.856534 2.000008 
1 1.473156 2.667396 
1 1.664327 2.891168 
1 1.007190 2.193997 
1 1.792230 3.129828 
1 1.099081 2.308540 
1 0.914101 1.967133 
1 0.875627 1.941336 
1 0.600363 1.731726 
1 1.529861 2.780016 
1 1.184193 2.281647 
1 1.173222 2.433049 
1 2.169133 3.480554 
1 0.575350 1.433130 
1 1.374633 2.440815 
1 1.588619 2.764152 
1 1.146597 2.385577 
1 1.086854 2.218024 
1 0.899875 2.009571 
1 1.342598 2.363575 
1 0.892715 2.074499 
1 1.065384 2.360094 
1 1.427678 2.623828 
1 1.331516 2.476468 
1 0.733470 1.769583 
1 1.263672 2.499717 
1 1.468660 2.560548 
1 0.648778 1.705127 
1 1.008199 1.921955 
1 1.682756 3.055417 
1 0.906689 2.169883 
1 1.376360 2.583612 
1 1.223845 2.371711 
1 1.649661 2.778768 
1 1.678950 2.928679 
1 1.054546 2.307580 
1 1.037837 2.173000 
1 1.259781 2.354474 
1 1.357298 2.490527 
1 1.883937 3.058739 
1 1.274592 2.382073 
1 1.238981 2.253925 
1 1.113924 2.134719 
1 0.908624 2.061553 
1 1.492269 2.738016 
1 0.833532 1.959632 
1 0.671126 1.701593 
1 1.046543 2.224972 
1 1.138302 2.275626 
1 0.808066 1.906755 
1 1.415180 2.464519 
1 0.903828 2.072838 
