1 1.607873 1.409341 
1 1.759653 1.288870 
1 0.461645 1.331665 
1 1.772293 1.618304 
1 1.303932 1.506184 
1 0.412567 1.410657 
1 0.714164 1.786995 
1 1.161469 1.594129 
1 1.845845 1.566216 
1 1.858148 1.854826 
1 0.512688 1.358961 
1 1.867655 1.729168 
1 1.845278 1.726441 
1 1.058959 1.433265 
1 1.583801 1.580430 
1 0.486477 1.194040 
1 0.952935 1.176836 
1 1.776226 1.551351 
1 1.570346 1.746421 
1 1.849154 1.868034 
1 1.342901 1.236492 
1 0.309519 1.581217 
1 1.665216 1.503123 
1 1.806655 1.143812 
1 1.381225 1.399240 
1 1.512900 1.261842 
1 1.488554 1.758294 
1 0.903712 1.378892 
1 1.342463 1.549573 
1 0.535311 1.264564 
1 1.426743 1.607260 
1 0.303055 1.341001 
1 0.711538 1.648177 
1 0.326952 1.675772 
1 0.411886 1.722061 
1 1.622430 1.488319 
1 1.408048 1.200297 
1 0.778499 1.314302 
1 1.833703 1.851798 
1 0.307410 1.254141 
1 0.981241 1.783059 
1 0.885931 1.557277 
1 1.525861 1.916826 
1 1.575333 1.195863 
1 0.561454 1.482143 
1 1.066274 1.218229 
1 0.992644 1.889937 
1 1.327188 1.138104 
1 1.432275 1.743077 
1 1.507811 1.776372 
1 0.710042 1.816735 
1 1.382838 1.200780 
1 1.341830 1.448453 
1 0.521020 1.338566 
1 0.448329 1.762836 
1 1.080607 1.473296 
1 1.849573 1.849685 
1 0.817310 1.277286 
1 1.225446 1.341654 
1 0.623020 1.248770 
1 1.502112 1.241332 
1 0.675159 1.817205 
1 1.093262 1.589763 
1 1.415128 1.566323 
1 1.734839 1.248311 
1 1.848819 1.804433 
1 1.162026 1.623025 
1 0.481041 1.410101 
1 0.498823 1.537569 
1 0.679180 1.450043 
1 1.651195 1.194128 
1 0.673804 1.322894 
1 1.607141 1.231318 
1 0.655875 1.278905 
1 1.798773 1.322922 
2 2.612112 1.888051 
2 1.999424 1.038441 
2 3.421194 0.523612 
2 3.491312 0.754433 
2 2.734773 0.991081 
2 2.732088 1.283526 
2 2.479532 0.760947 
2 3.416756 1.296010 
2 2.532078 1.466241 
2 2.102005 0.697385 
2 3.217087 0.533505 
2 2.566231 0.815083 
2 2.319485 0.849802 
2 2.589854 1.015345 
2 2.077424 1.146808 
2 2.136622 0.483394 
2 3.486751 0.761372 
2 3.510224 1.607297 
2 2.875348 0.394965 
2 2.016299 1.808107 
2 2.307967 1.496267 
2 2.505264 1.116571 
2 3.285323 1.257811 
2 1.942339 0.721790 
2 1.988373 1.069824 
2 2.198317 1.861882 
2 2.998526 1.207986 
2 3.136204 1.167664 
2 2.996243 0.712853 
2 2.668206 1.117025 
2 2.828348 1.329337 
2 2.410535 1.415849 
2 3.157821 0.970340 
2 2.231592 0.926234 
2 3.061292 1.900984 
2 2.222519 0.408346 
2 2.530808 1.739485 
2 2.959364 1.783653 
2 3.217046 1.599709 
2 2.051876 0.504123 
2 3.465643 0.760412 
2 3.209521 0.875843 
2 2.727986 1.416780 
2 2.643098 0.563563 
2 2.661306 1.481967 
2 2.427249 0.516767 
2 2.764181 1.375985 
2 2.767953 1.125312 
2 3.279380 1.572797 
2 3.241386 1.472243 
2 2.990530 1.768627 
2 2.547682 1.748524 
2 3.269301 0.873968 
2 2.804709 1.446653 
2 2.501212 0.659785 
2 3.481669 0.397039 
2 3.376571 1.517855 
2 2.833594 1.134499 
2 2.954125 1.102926 
2 2.895075 1.770200 
2 2.262904 1.307042 
2 2.418744 1.319294 
2 2.701539 1.699075 
2 2.300814 1.614326 
2 3.323848 1.254978 
2 2.241274 0.636400 
2 2.293203 0.725950 
2 2.201180 1.741596 
2 2.296107 0.394107 
2 2.642831 1.118601 
2 2.435170 0.612845 
2 3.455633 1.886374 
2 2.633679 1.468564 
2 2.224694 1.135205 
2 3.424802 1.089050 
1 0.349365 0.707253 
1 0.320719 1.130843 
1 0.369076 0.609891 
1 0.499776 0.947088 
1 1.331652 0.959509 
1 1.583884 1.059957 
1 1.006330 0.768289 
1 1.625523 0.997655 
1 0.389116 0.614607 
1 0.471952 0.579952 
1 0.538981 0.935219 
1 0.350785 0.823028 
1 0.915430 0.762266 
1 1.128126 0.922178 
1 0.944666 0.904541 
1 1.344766 0.962758 
1 0.736640 0.892979 
1 0.969419 0.786273 
1 0.275812 0.660493 
1 0.528614 0.961814 
1 0.427027 0.614204 
1 0.870683 0.826483 
1 0.580197 0.931245 
1 0.337795 1.048444 
1 1.479763 0.976568 
1 0.698532 0.925816 
1 0.946240 0.976089 
1 0.752425 0.886055 
1 1.360565 0.916692 
1 0.546887 0.607316 
1 0.463357 0.862569 
1 0.535202 0.807099 
1 0.304335 0.930286 
1 1.365292 1.111372 
1 0.567389 1.029951 
1 0.510675 0.887086 
1 1.324608 0.969031 
1 0.568206 0.510880 
1 1.053370 0.955341 
1 0.451019 0.510602 
1 0.626979 0.782432 
1 1.221644 0.853245 
1 0.669677 0.729576 
1 1.278485 0.963194 
1 0.684547 0.823080 
1 1.240594 1.106522 
1 0.287521 0.688739 
1 0.958766 0.894723 
1 0.771198 0.944476 
1 0.519141 0.688862 
1 0.547944 0.863893 
1 0.407049 1.082439 
1 1.409916 0.975680 
1 1.314218 0.953004 
1 0.306006 0.660089 
1 0.364677 0.563431 
1 1.134774 0.877870 
1 0.929365 0.703861 
1 1.135557 0.955960 
1 0.791909 0.896043 
1 0.426049 0.447502 
1 0.401372 0.681375 
1 0.694119 0.863952 
1 0.506095 0.916848 
1 0.718342 0.766277 
1 1.128571 0.845254 
1 0.651178 0.598414 
1 1.408567 1.050365 
1 0.363321 0.901376 
1 0.674650 0.785541 
1 0.824104 1.066763 
1 0.261192 0.595232 
1 0.894619 0.837974 
1 1.776652 1.124988 
1 0.251918 0.482923 
1 0.787453 0.665101 
1 1.557899 1.120983 
1 0.309605 0.836540 
1 0.504535 0.944486 
1 0.818541 1.033235 
1 0.569575 0.887484 
1 0.654749 0.765821 
1 0.698436 0.818334 
1 0.564437 0.584077 
1 0.729164 0.704531 
1 0.401856 0.681011 
1 1.160989 0.932260 
1 0.598225 0.862473 
1 1.432136 1.100642 
1 0.643718 1.083987 
1 0.448994 0.708689 
1 1.000229 0.949030 
1 1.014542 0.945440 
1 1.353241 0.930769 
1 1.353349 0.884362 
1 0.943598 0.712910 
1 0.677402 0.995900 
1 1.151232 0.872131 
1 1.699902 1.051518 
1 0.691298 0.754770 
1 0.780123 0.900967 
1 0.448691 0.469695 
1 1.816382 1.097909 
1 1.049105 0.882928 
1 1.157860 0.984613 
1 1.328852 0.937030 
1 0.614461 0.662346 
1 0.426330 0.675079 
1 0.432829 0.491017 
1 0.355986 0.549646 
1 0.997288 1.074519 
1 0.859694 0.862481 
1 1.522508 1.081539 
1 1.536634 1.072494 
1 0.570047 0.694669 
1 0.481457 0.551395 
1 1.410444 0.939643 
1 0.406367 0.528662 
1 1.133907 0.951725 
1 1.058089 0.910792 
1 0.905761 0.853339 
1 1.116754 0.990061 
1 0.499995 0.988804 
1 1.226820 0.968803 
1 0.686909 1.018432 
1 0.324090 0.746192 
1 0.654642 1.095897 
1 0.987337 0.697754 
1 0.848714 1.029810 
1 1.389026 1.132110 
1 0.987176 0.861500 
1 0.282629 0.824224 
1 0.801430 0.653208 
1 0.578423 0.679807 
1 0.966536 0.919088 
1 0.901972 1.010026 
1 0.911319 0.797549 
1 1.508462 1.100994 
1 0.610032 1.075230 
1 0.528756 0.621943 
1 1.107372 0.841783 
1 1.230043 1.064226 
1 0.507921 0.977823 
1 0.583105 0.934853 
1 0.928258 0.987683 
1 0.780874 0.765367 
1 0.399918 0.544339 
1 0.436176 0.703782 
1 0.477154 0.527911 
1 1.381087 0.980879 
1 1.075295 1.123550 
1 1.075010 0.769776 
1 0.341624 0.979027 
1 1.667854 1.125938 
1 1.799348 1.086868 
1 1.221318 0.886151 
1 0.250871 1.055143 
1 0.629738 0.833219 
1 1.080157 1.087074 
1 1.658630 1.122172 
1 1.481067 1.091722 
1 1.226645 0.880501 
1 0.661224 1.125277 
1 1.360694 0.951334 
1 0.389138 0.613509 
1 1.293266 0.869299 
1 1.219077 0.822377 
1 1.216817 0.807372 
1 0.278305 0.782443 
1 0.451433 0.807401 
1 0.599008 1.131445 
1 1.299806 1.111891 
1 0.303318 0.621166 
1 1.274522 1.045356 
1 0.854019 0.706182 
1 0.332554 0.673771 
1 0.455140 0.591687 
1 0.592490 0.919347 
1 0.494192 0.963932 
1 0.565120 0.893965 
1 1.308663 1.011324 
1 0.719778 1.073464 
1 1.147661 0.954572 
1 1.143002 0.902253 
1 0.991972 0.922024 
1 0.456554 0.525213 
1 0.700491 0.838932 
1 0.597436 0.534769 
1 1.317186 1.000666 
1 0.945048 0.951405 
1 0.593293 1.083003 
1 0.386785 0.492187 
1 0.486735 0.733725 
1 0.527434 0.500840 
1 1.284931 1.052697 
1 1.464436 0.955782 
1 0.355674 0.489638 
1 1.681565 1.060923 
1 0.546004 0.656042 
1 0.473219 0.742773 
1 0.301483 0.688139 
1 1.815236 1.132548 
1 0.752177 0.986497 
1 0.742556 0.730496 
1 0.804894 1.051563 
1 0.292047 1.077410 
1 1.653678 1.069664 
1 1.181721 0.909506 
1 0.993378 1.084220 
1 0.340399 0.447063 
1 0.545179 0.922866 
1 0.801382 1.003422 
1 0.446925 0.937975 
1 0.729749 0.780492 
1 1.024733 0.835598 
1 0.417036 0.674143 
1 0.546862 0.735753 
1 0.849392 0.894716 
1 0.344508 1.113049 
1 0.809748 1.007075 
1 0.542782 0.929532 
1 0.598244 1.098473 
1 1.030780 0.869513 
1 0.423353 0.530008 
1 1.186436 0.812929 
1 0.556990 0.867773 
1 0.749895 0.623001 
1 0.473538 0.703548 
1 0.604336 0.538272 
1 0.369088 1.021510 
1 0.654144 0.570161 
1 0.339591 0.923232 
1 0.272139 1.006226 
1 0.577764 0.811044 
1 0.405618 0.636645 
1 0.762278 0.982693 
2 1.386620 0.428917 
2 1.119416 0.582601 
2 0.411217 0.397796 
2 1.613581 0.583306 
2 1.612578 0.385470 
2 1.454066 0.746028 
2 1.349342 0.844707 
2 1.114325 0.419667 
2 1.871624 0.412575 
2 0.970653 0.434795 
2 0.901563 0.357184 
2 1.635633 0.387116 
2 1.588941 0.873646 
2 1.296622 0.575242 
2 1.890106 0.397439 
2 1.066146 0.431386 
2 0.815822 0.449509 
2 1.836051 0.780674 
2 1.783887 0.730164 
2 0.954726 0.389382 
2 1.163118 0.406310 
2 1.821228 0.418595 
2 1.888421 1.089703 
2 1.418498 0.452804 
2 1.148544 0.435737 
2 1.413509 0.441345 
2 1.360880 0.852285 
2 1.915134 0.937432 
2 1.185333 0.533498 
2 1.719778 0.926300 
2 0.864861 0.416794 
2 1.017877 0.636864 
2 1.886063 0.639034 
2 1.675871 0.818688 
2 0.877120 0.637820 
2 0.963755 0.417134 
2 1.232512 0.654014 
2 0.891032 0.528885 
2 0.734068 0.468325 
2 0.692135 0.428082 
2 1.623960 0.580025 
2 1.887772 0.535498 
2 1.467081 0.766012 
2 0.823128 0.420929 
2 1.223449 0.667400 
2 0.429615 0.431412 
2 1.760514 0.437253 
2 1.716090 0.965154 
2 1.612934 0.578065 
2 0.954809 0.435267 
2 1.247539 0.496297 
2 1.034874 0.558122 
2 1.416480 0.732029 
2 0.782666 0.378310 
2 1.340743 0.686445 
2 1.616635 0.828047 
2 1.447265 0.395721 
2 1.864416 0.597104 
2 1.268264 0.451287 
2 1.548004 0.421599 
2 0.955755 0.355208 
2 0.983475 0.434531 
2 1.012374 0.448419 
2 1.708953 0.454547 
2 1.113420 0.426501 
2 1.822704 0.460614 
2 1.312848 0.481210 
2 1.846157 0.503199 
2 1.376871 0.597589 
2 0.731774 0.519940 
2 1.369680 0.546234 
2 0.623400 0.493920 
2 1.363055 0.515594 
2 1.657320 0.409814 
2 1.550866 0.904119 
2 1.375553 0.787152 
2 1.253617 0.479602 
2 1.020749 0.551535 
2 0.957248 0.660711 
2 1.018194 0.407181 
2 1.533600 0.886354 
2 1.035595 0.664940 
2 0.543124 0.470308 
2 1.452930 0.648574 
2 1.039143 0.475620 
2 1.262315 0.624565 
2 1.480711 0.580090 
2 1.779041 1.002850 
2 1.525833 0.612419 
2 1.210349 0.631500 
2 1.388939 0.787569 
2 0.959548 0.682338 
2 1.324071 0.686281 
2 1.329363 0.447141 
2 1.381695 0.368256 
2 1.309645 0.576977 
2 1.825290 0.598446 
2 1.262173 0.537937 
2 1.533809 0.933157 
2 0.833697 0.432256 
2 1.653215 0.515698 
2 1.638195 0.426442 
2 1.272435 0.486518 
2 1.220415 0.477533 
2 1.325920 0.773875 
2 1.315528 0.377782 
2 1.156477 0.443461 
2 1.451744 0.761435 
2 1.120826 0.604975 
2 1.906174 0.778246 
2 0.924300 0.365195 
2 1.296494 0.477488 
2 1.804756 0.973189 
2 1.871235 0.802550 
2 1.125674 0.399478 
2 1.685233 0.876227 
2 1.369052 0.678186 
2 1.485430 0.655970 
2 0.829521 0.598373 
2 1.508222 0.848313 
2 1.396327 0.396205 
2 1.477233 0.844800 
2 0.907846 0.627940 
2 1.423412 0.525130 
2 0.957182 0.460739 
2 0.700451 0.368807 
2 1.619535 0.493658 
2 1.729618 0.639948 
2 1.531857 0.925729 
2 1.597523 0.487967 
2 0.878993 0.557449 
2 1.567345 0.524815 
2 1.832173 0.642462 
2 0.795942 0.417788 
2 1.368774 0.851812 
2 0.981075 0.490922 
2 1.639168 0.384449 
2 1.531424 0.917045 
2 1.686634 0.867913 
2 1.899787 0.650556 
2 1.723802 0.366070 
2 1.497843 0.650114 
2 1.625973 0.833876 
2 1.566605 0.801058 
2 1.140107 0.565105 
2 0.566184 0.372621 
2 0.496014 0.417456 
2 1.184266 0.401645 
2 1.411112 0.363342 
2 1.608995 0.964611 
2 1.715023 0.768577 
2 1.898186 1.044426 
2 1.692398 0.840676 
2 1.270944 0.457348 
2 1.899917 0.520127 
2 1.129467 0.492119 
2 1.049206 0.381911 
2 1.585579 0.433058 
2 1.751421 0.627455 
2 1.207769 0.671573 
2 1.351574 0.540833 
2 1.466253 0.581157 
2 1.734587 0.883277 
2 1.887172 0.763636 
2 1.531715 0.672331 
2 1.797188 0.938523 
2 1.687851 0.751048 
2 1.057161 0.413934 
2 1.658093 0.914215 
2 1.170486 0.627516 
2 1.065950 0.520072 
2 0.570851 0.447755 
2 0.321087 0.356765 
2 1.408605 0.382571 
2 1.081860 0.646093 
2 1.067262 0.560381 
2 1.671664 0.877663 
2 1.706546 0.724087 
2 1.191633 0.488179 
2 1.829889 0.433802 
2 0.426182 0.426895 
2 1.206183 0.426891 
2 0.336796 0.383753 
2 1.802002 0.786764 
2 1.479736 0.594063 
2 1.684068 0.615281 
2 1.807342 0.514114 
2 1.890664 0.749739 
2 1.559265 0.843022 
2 1.105629 0.428810 
2 0.914316 0.391962 
2 1.028447 0.457095 
2 1.330331 0.655375 
2 1.673500 0.834707 
2 0.829799 0.618684 
2 1.354680 0.856808 
2 1.747477 0.661876 
2 1.897363 1.005047 
2 1.149970 0.602326 
2 1.428196 0.782811 
2 1.915819 1.118072 
2 0.940871 0.608580 
2 1.523262 0.632309 
2 1.613673 0.943227 
2 1.119809 0.606484 
2 1.758589 0.374138 
2 1.375652 0.629350 
2 1.770221 0.570157 
2 1.492577 0.907585 
2 1.477112 0.839604 
2 1.245352 0.386415 
2 1.741569 0.910661 
2 0.986203 0.457265 
2 1.745319 0.457923 
