2  3.6346 1.3797 
1  3.1842 1.6251 
2  4.0312 1.5251 
1  3.2154 1.7441 
2  2.3849 0.7620 
1  2.5139 1.2772 
1  2.6216 1.4363 
2  3.1638 1.0743 
2  3.8071 1.4157 
2  3.2411 1.2260 
2  3.6855 1.3926 
2  3.6344 1.4005 
2  3.3107 1.2009 
2  3.7337 1.4186 
2  2.9439 1.0132 
1  2.4866 1.3046 
1  2.3613 1.1788 
1  3.2131 1.5982 
2  3.2476 1.2217 
2  3.6440 1.2510 
2  3.7300 1.4975 
1  2.9463 1.5623 
2  3.6091 1.3124 
1  2.9197 1.3922 
1  2.9762 1.4511 
2  3.5486 1.3974 
1  3.1747 1.6707 
1  2.5386 1.3205 
2  3.2966 1.2773 
2  3.3533 1.0621 
2  3.1903 1.1829 
2  2.7108 0.9490 
1  2.9010 1.4854 
1  2.9306 1.4487 
1  2.6403 1.3324 
2  3.0148 0.9282 
1  3.2205 1.5686 
2  3.4309 1.2961 
1  3.1323 1.6073 
2  3.0191 1.1476 
1  2.9548 1.3902 
1  1.9032 1.0246 
2  3.1043 1.1560 
2  3.4003 1.2061 
1  3.1833 1.6364 
1  2.8388 1.4615 
2  2.8440 0.9843 
2  3.1433 1.1305 
2  2.8339 0.9945 
2  3.2629 1.1714 
2  3.2112 1.1686 
2  3.4684 1.2971 
2  3.2930 1.2459 
1  2.8671 1.3936 
2  3.2238 1.1980 
1  2.2700 1.3698 
2  2.6511 0.8810 
2  3.1576 1.1191 
2  3.0728 1.1878 
1  2.3329 1.1882 
2  2.5933 0.8128 
1  2.2740 1.3899 
1  2.7513 1.5417 
2  3.1964 1.1967 
1  2.7449 1.3826 
1  2.7905 1.3873 
1  2.7162 1.3571 
1  2.8516 1.5569 
2  2.9739 1.0449 
2  3.7957 1.3315 
1  2.3646 1.3083 
2  3.5531 1.2565 
2  3.1585 1.1217 
1  2.9295 1.5172 
2  3.0399 0.9785 
2  3.2684 1.2294 
2  3.2909 1.1494 
2  3.0055 1.1600 
2  2.8132 0.9562 
2  3.2452 1.1627 
1  2.7006 1.3534 
1  2.9488 1.5135 
1  2.4307 1.2303 
2  3.5721 1.3034 
1  2.8246 1.3987 
2  3.4340 1.3525 
