1  2.1260 0.7537 
1  3.0096 1.1294 
1  3.3251 1.3709 
1  2.9328 1.0156 
1  2.9727 1.0973 
1  3.1812 1.2330 
1  3.7907 1.5495 
1  2.9181 1.1054 
1  2.9675 1.0409 
1  2.5090 0.9096 
1  2.3135 0.7891 
1  3.6265 1.3772 
1  3.2079 1.2825 
1  2.2599 0.6938 
1  3.0376 1.2569 
1  3.1526 1.2351 
1  3.2361 1.1858 
1  3.2461 1.1559 
1  2.4262 0.7768 
1  2.8074 1.0447 
1  2.8912 1.1998 
1  3.4281 1.4128 
1  3.0578 1.2200 
1  2.4892 0.8773 
1  2.7190 1.1600 
1  3.0826 1.2467 
1  3.6439 1.4004 
1  2.6328 0.9179 
1  2.4610 0.8523 
1  2.8547 1.0670 
1  2.7386 1.0108 
1  2.1283 0.6434 
1  3.2924 1.2406 
1  3.1726 1.1621 
1  3.1738 1.2130 
1  2.8002 0.9984 
1  2.7252 1.0321 
1  2.6853 1.0933 
1  3.0210 1.1353 
1  2.8120 0.9401 
1  3.2623 1.2122 
1  2.5025 0.8310 
1  2.9932 1.1154 
1  2.4927 0.9685 
1  2.8855 1.0011 
1  2.9388 1.0768 
1  2.5948 0.9894 
1  2.4906 0.8616 
1  3.1718 1.1580 
1  2.7113 1.0579 
1  1.8466 0.6772 
1  2.7112 0.9260 
1  2.9985 1.1095 
1  2.4414 0.8693 
1  2.6563 1.0412 
1  2.3454 0.9121 
1  2.9906 1.0222 
1  2.7848 1.1214 
1  2.2213 0.8494 
1  3.2757 1.2830 
1  3.1702 1.2049 
1  2.6054 1.0333 
1  2.3332 0.8389 
1  3.2016 1.3253 
1  2.5969 0.9433 
1  3.0266 1.0878 
1  3.3993 1.3944 
1  3.5377 1.3663 
1  2.6485 0.8854 
1  2.7665 1.1182 
1  2.4898 0.9177 
1  3.5546 1.3591 
1  2.4753 0.9266 
1  3.1502 1.2228 
1  2.3023 0.8676 
1  2.8411 1.0679 
1  2.6473 0.9324 
1  2.6786 0.9935 
1  3.5397 1.3942 
1  2.2539 0.8267 
1  2.5123 0.8700 
1  2.6060 0.9458 
1  3.1499 1.1656 
1  1.9709 0.6639 
1  3.5778 1.3966 
1  2.2513 0.7070 
1  2.5755 0.9398 
1  2.2776 0.8683 
1  2.7077 0.9752 
1  2.7202 0.9981 
1  3.0099 1.1726 
1  3.8399 1.4767 
1  2.3494 0.9265 
1  2.7704 0.9501 
1  2.9300 1.2018 
1  3.2792 1.1523 
1  3.2154 1.0927 
1  2.8424 0.9238 
1  2.7156 1.0832 
1  2.4637 0.7945 
1  2.6539 0.9246 
1  2.4320 0.8261 
1  2.0101 0.6613 
1  3.0478 1.1925 
1  3.3952 1.3437 
1  1.8270 0.6273 
1  3.2611 1.3469 
1  3.0349 1.1587 
1  2.0119 0.5995 
1  2.5312 0.9602 
1  2.7357 1.0837 
