1  2.6024 0.6774 
1  2.9690 1.2109 
1  2.9861 1.4943 
1  3.0232 1.0943 
1  2.9711 1.1744 
1  3.0077 1.3410 
1  3.1997 1.7588 
1  2.9153 1.1685 
1  3.0265 1.1243 
1  2.7687 0.9026 
1  2.7273 0.7521 
1  3.2404 1.5708 
1  2.9784 1.3902 
1  2.7819 0.6570 
1  2.8580 1.3279 
1  2.9807 1.3361 
1  3.1053 1.3131 
1  3.1457 1.2896 
1  2.8379 0.7681 
1  2.8838 1.0899 
1  2.7918 1.2439 
1  3.0307 1.5549 
1  2.9147 1.3007 
1  2.7858 0.8699 
1  2.6849 1.1689 
1  2.9078 1.3297 
1  3.2308 1.5950 
1  2.8672 0.9389 
1  2.7880 0.8417 
1  2.9011 1.1203 
1  2.8601 1.0443 
1  2.7215 0.5823 
1  3.0960 1.3738 
1  3.0756 1.2776 
1  3.0225 1.3220 
1  2.9267 1.0481 
1  2.8260 1.0596 
1  2.7264 1.1032 
1  2.9726 1.2186 
1  2.9987 1.0004 
1  3.1000 1.3421 
1  2.8465 0.8330 
1  2.9697 1.1949 
1  2.6921 0.9498 
1  2.9976 1.0705 
1  2.9636 1.1486 
1  2.7583 0.9919 
1  2.8037 0.8567 
1  3.0791 1.2739 
1  2.7865 1.0787 
1  2.4417 0.5452 
1  2.9264 0.9644 
1  2.9806 1.1910 
1  2.7530 0.8517 
1  2.7567 1.0512 
1  2.6244 0.8662 
1  3.0663 1.1136 
1  2.7828 1.1510 
1  2.5834 0.7826 
1  3.0365 1.4066 
1  3.0280 1.3141 
1  2.7210 1.0324 
1  2.6914 0.8000 
1  2.9275 1.4258 
1  2.8091 0.9524 
1  3.0279 1.1789 
1  3.0253 1.5322 
1  3.1750 1.5405 
1  2.9152 0.9145 
1  2.7703 1.1439 
1  2.7434 0.9051 
1  3.1973 1.5382 
1  2.7214 0.9094 
1  2.9917 1.3249 
1  2.6343 0.8175 
1  2.8884 1.1179 
1  2.8643 0.9549 
1  2.8266 1.0152 
1  3.1472 1.5651 
1  2.6357 0.7706 
1  2.8136 0.8691 
1  2.8144 0.9568 
1  3.0521 1.2753 
1  2.5633 0.5630 
1  3.1775 1.5762 
1  2.7606 0.6664 
1  2.7943 0.9444 
1  2.6121 0.8123 
1  2.8711 1.0062 
1  2.8577 1.0290 
1  2.9234 1.2484 
1  3.3196 1.7073 
