2  1.4500 0.0314 
1  1.5167 0.8482 
1  1.4833 1.2881 
1  1.5167 1.5080 
1  1.6833 1.4608 
1  0.4500 1.4608 
2  3.1500 0.8325 
2  2.2500 0.5498 
1  1.7167 0.9896 
2  1.9833 1.3352 
2  1.7500 0.2199 
1  0.9833 0.7069 
1  1.5500 0.7540 
1  1.2833 0.8011 
2  2.4500 0.4712 
1  0.4500 0.9268 
1  1.6500 0.6754 
2  2.0500 0.8011 
2  1.9500 1.2095 
2  2.6500 0.6597 
1  1.5833 1.2723 
2  3.2500 0.8168 
1  1.2500 1.0838 
2  1.3500 0.3770 
1  1.5167 1.3352 
2  2.1167 0.9111 
2  2.6167 0.4712 
1  1.0500 0.7226 
1  0.7833 1.1938 
1  0.7500 1.5237 
1  0.7167 0.4555 
2  2.2167 1.1467 
2  3.5167 0.4084 
2  1.6833 0.4398 
1  0.8500 0.3299 
2  2.6500 1.0524 
1  0.8167 0.9896 
1  0.6167 1.0367 
2  2.2167 0.8482 
2  2.7500 0.3613 
1  0.4500 0.6126 
1  1.6833 0.7540 
2  0.9833 0.0157 
2  3.4167 0.9425 
1  1.7833 0.8011 
1  0.9167 1.2095 
1  1.3167 1.5551 
2  2.2833 0.3299 
2  2.7167 1.3823 
1  1.5833 1.4765 
1  1.8167 1.5551 
2  3.3833 0.5184 
1  0.5167 0.8954 
2  3.1167 1.1938 
2  2.2500 0.8482 
1  1.7500 1.3666 
2  3.4500 1.5551 
2  1.8167 0.4869 
2  2.8833 1.1938 
1  0.3500 1.2881 
2  2.4833 0.2513 
1  0.6833 1.0996 
1  1.7833 0.9896 
1  1.1167 0.4869 
2  2.4167 0.2985 
1  0.3833 0.5027 
2  2.3167 0.5341 
2  2.7167 0.0000 
1  0.5833 0.2670 
2  2.0833 0.6440 
2  2.6167 1.5551 
1  1.1833 0.7383 
2  2.2500 0.8954 
2  1.3167 0.4398 
1  0.7833 0.7697 
1  0.5167 0.8639 
1  0.9500 0.7069 
2  3.4833 0.7854 
2  3.1833 1.2252 
2  2.1500 1.1938 
1  0.5500 0.1885 
2  2.5833 0.2513 
1  0.4167 0.3299 
1  1.4833 1.2409 
1  1.2833 1.3195 
2  2.2833 1.4137 
2  0.5833 0.0157 
2  2.9167 1.1938 
2  2.4167 0.2670 
1  1.5500 1.1781 
2  3.4500 0.5812 
1  1.8500 1.3980 
2  2.7500 0.1728 
2  2.1500 1.3980 
1  0.4833 0.5341 
2  2.1167 1.0367 
2  1.5833 0.4241 
1  0.3167 1.5237 
2  3.1500 0.5969 
2  2.2500 1.1467 
2  2.2167 1.2252 
1  1.0500 0.8325 
1  1.4500 0.6597 
1  1.0500 0.5027 
1  1.2167 1.3352 
1  0.9167 1.3352 
2  2.2500 0.4084 
1  0.5833 0.1728 
2  2.2833 0.8796 
2  1.7167 0.5969 
2  2.3167 0.5655 
2  0.7167 0.1100 
2  0.9833 0.3142 
2  2.8167 1.4923 
1  1.3833 1.0210 
1  1.0833 1.1310 
1  1.8833 1.5080 
1  0.6167 0.7854 
2  3.0167 0.0314 
1  0.2500 0.3927 
1  0.8167 1.0681 
2  3.0833 1.1153 
1  0.4167 1.0367 
1  0.9500 0.5498 
2  2.6500 0.3927 
1  0.6500 0.4869 
1  1.3167 1.4608 
1  1.4167 1.5237 
2  1.6500 0.5184 
1  0.5167 0.5655 
2  2.6833 0.6440 
1  0.6833 1.3195 
1  0.3500 1.4137 
1  0.7833 1.5080 
1  0.3167 0.7854 
1  1.3167 1.0838 
1  1.1167 1.4137 
2  2.0500 0.3927 
2  2.1833 0.1414 
1  1.7167 0.9582 
2  3.3833 0.2513 
2  3.3500 1.0367 
1  1.2833 1.4923 
1  1.6833 1.2566 
2  3.0500 1.1781 
2  1.5833 0.3613 
2  2.3833 0.8796 
1  1.1500 1.4923 
1  1.5500 1.1467 
2  3.0167 0.8168 
