2  2.8904 1.2912 
2  3.2504 1.3781 
1  1.9249 1.2827 
2  2.4753 0.9931 
1  2.7805 1.6803 
2  3.0194 1.3781 
1  2.4959 1.4621 
2  3.2640 1.4401 
1  1.8559 1.3361 
1  2.5745 1.5127 
1  2.3192 1.4066 
2  2.6461 1.1758 
1  2.4982 1.4699 
2  2.7540 1.2534 
2  2.8554 1.1441 
1  2.3635 1.5125 
2  3.0189 1.1768 
1  1.7078 1.0476 
2  2.2741 1.0363 
1  1.5791 1.0785 
1  2.2124 1.3374 
1  2.9436 1.7788 
2  1.9864 0.8115 
2  2.5496 1.0481 
1  2.4475 1.4943 
2  2.8814 1.0915 
1  2.1270 1.3655 
1  1.8403 1.2958 
2  3.1596 1.3218 
1  2.7827 1.6609 
1  2.6988 1.6153 
1  2.2540 1.3686 
1  2.5366 1.3706 
1  2.3212 1.5400 
2  3.3270 1.3557 
1  2.3435 1.4889 
2  2.7198 1.2349 
2  2.3943 0.9900 
1  1.8464 1.2567 
1  2.3402 1.3976 
2  2.2111 0.9754 
2  2.4942 1.1714 
2  2.8684 1.2074 
2  2.2993 0.9099 
1  2.4879 1.4928 
2  2.4327 0.9159 
1  2.1212 1.4299 
1  2.3794 1.5679 
2  3.1651 1.2958 
2  3.2432 1.4447 
1  2.1892 1.4362 
1  1.9335 1.2501 
2  2.5662 1.1104 
1  2.1520 1.3115 
2  2.9369 1.1694 
1  1.5532 1.1043 
1  2.1536 1.4063 
2  3.1816 1.4508 
2  2.4974 1.0994 
1  2.2002 1.4616 
1  2.5141 1.5688 
1  2.5520 1.4674 
2  3.3462 1.3545 
2  2.0015 0.7910 
2  2.6956 1.1156 
2  2.6254 1.1050 
2  2.7738 1.2423 
1  2.1050 1.3671 
2  2.2447 0.9222 
1  1.7121 1.2000 
1  2.8392 1.6191 
2  2.8243 1.0873 
2  2.3138 0.9942 
2  3.1658 1.2327 
2  2.6169 1.0969 
1  2.0423 1.3113 
1  2.1599 1.5699 
2  2.8027 1.1554 
1  2.3437 1.4596 
1  2.3222 1.5364 
1  1.9237 1.1366 
1  2.1754 1.2815 
1  2.0415 1.4012 
1  2.1174 1.3105 
2  3.4020 1.4616 
1  2.3643 1.5453 
2  2.7256 1.1066 
1  1.7528 1.1383 
2  3.1493 1.3544 
2  2.7547 1.1769 
1  2.5150 1.5482 
2  3.0065 1.2246 
2  2.5191 1.0890 
1  2.1800 1.4076 
2  2.3962 0.9684 
1  2.4396 1.4827 
2  2.9375 1.2910 
1  2.4302 1.5796 
1  1.4619 0.9732 
2  3.2335 1.4855 
2  2.5177 1.0486 
1  2.3031 1.3466 
2  2.0946 0.9624 
1  1.9638 1.3150 
2  3.2741 1.4688 
1  2.5329 1.4636 
1  3.1645 1.8665 
2  2.2126 0.9059 
1  2.1884 1.4591 
2  2.4541 1.0650 
1  2.5709 1.5126 
2  2.8583 1.2007 
1  2.2809 1.4586 
1  2.3701 1.5585 
1  2.6681 1.5665 
1  1.9638 1.3160 
2  2.5249 1.0854 
2  2.5798 1.1821 
2  2.3146 0.9665 
2  3.0018 1.4173 
1  1.9796 1.3105 
1  1.7732 1.2577 
1  1.5928 1.1660 
1  1.7782 1.2077 
1  2.5887 1.5905 
1  2.5382 1.6470 
2  2.7163 1.1770 
2  2.7971 1.0656 
2  2.4394 1.0539 
1  2.8103 1.6248 
1  1.7662 1.2645 
1  1.8348 1.2242 
1  2.0212 1.2578 
2  2.9402 1.2932 
2  2.5302 1.1177 
2  2.6018 1.0842 
1  2.2157 1.4227 
1  1.9937 1.3141 
1  1.4209 1.1123 
2  2.5736 1.0289 
2  3.0159 1.4322 
2  2.7722 1.0649 
1  2.7062 1.5887 
2  2.9796 1.1593 
1  2.0721 1.2642 
1  2.2509 1.4468 
2  2.7433 1.2159 
1  1.4527 1.0006 
2  3.0377 1.2417 
1  2.8363 1.7363 
2  3.0079 1.3085 
1  1.9638 1.3506 
1  2.3202 1.3313 
1  1.9567 1.2476 
2  2.2749 0.9114 
2  3.1472 1.4645 
1  2.5295 1.5874 
1  2.7022 1.7376 
2  2.6003 1.1065 
1  2.0691 1.3346 
1  2.5941 1.4327 
2  2.6557 1.0857 
2  1.9009 0.7038 
1  2.4693 1.5049 
2  2.6736 1.0253 
1  2.6878 1.5454 
2  2.5108 0.9891 
2  3.1041 1.3035 
2  3.5042 1.4925 
2  2.4832 1.0724 
1  2.3233 1.4498 
2  2.6766 1.0404 
1  2.2460 1.4095 
2  2.9573 1.1980 
2  2.6435 1.0798 
2  2.8138 1.1170 
1  2.2964 1.5338 
1  1.7892 1.2615 
1  2.3015 1.4614 
2  2.4629 1.0325 
1  1.4891 1.2268 
1  2.1737 1.2357 
