1  1.8048 1.3551 
1  1.3343 1.2407 
1  1.7782 1.4744 
1  2.3099 1.5886 
1  0.6832 0.8922 
2  2.4292 1.0673 
2  2.2495 1.0512 
1  2.0494 1.6285 
2  2.2671 1.1137 
1  1.0008 1.1073 
2  2.5233 1.2705 
2  2.2183 1.0829 
1  1.5289 1.1576 
1  0.4708 0.7565 
2  2.1383 0.9270 
1  1.8732 1.3543 
1  1.3450 1.2049 
1  1.6710 1.4510 
2  1.4040 0.6954 
1  1.4274 1.0626 
2  1.8730 0.7475 
2  2.8130 1.2563 
2  2.5170 1.0937 
1  1.9579 1.4364 
1  0.7215 0.8135 
2  2.9505 1.2127 
1  1.8805 1.3114 
2  2.4343 1.0182 
2  2.7414 1.2153 
2  1.7021 0.8828 
1  1.6002 1.4796 
2  1.8474 0.9164 
2  2.2911 0.9864 
2  2.2597 0.9267 
1  1.9247 1.4818 
2  2.1399 0.9558 
1  1.6608 1.3315 
1  1.8267 1.5471 
2  2.5880 1.2341 
2  2.2990 1.0806 
1  1.7615 1.5164 
1  1.4285 1.3370 
2  2.3968 1.1071 
2  2.7848 1.2957 
2  1.3601 0.4530 
2  2.7743 1.2028 
1  1.3247 1.0317 
1  1.9176 1.4774 
2  1.0284 0.4615 
2  2.3842 1.0965 
2  2.2738 1.0300 
2  1.5420 0.5290 
1  1.1749 1.0838 
1  1.2657 1.0860 
2  1.8790 0.7651 
1  0.9199 0.9964 
1  1.7444 1.3647 
1  1.4495 1.2469 
2  1.0155 0.3846 
1  1.5343 1.2984 
1  1.0321 1.0319 
2  2.0657 0.9044 
2  2.1815 1.0931 
2  2.3917 0.8575 
2  2.4374 1.1502 
1  1.8175 1.2810 
1  2.3019 1.6008 
2  2.5319 1.0075 
2  2.1255 0.9913 
2  2.9856 1.2492 
2  2.9957 1.2588 
1  1.6753 1.3185 
1  0.8577 0.9881 
2  2.7323 1.1778 
2  2.4050 1.2059 
1  1.0592 0.9500 
1  1.3178 1.1918 
1  1.8841 1.2801 
1  1.2793 1.1759 
1  1.9656 1.3022 
2  1.4737 0.7399 
2  1.7631 0.7563 
2  2.6341 1.2125 
2  1.8956 0.8315 
2  2.1533 0.9609 
2  1.9706 0.9013 
1  1.2062 1.1724 
1  1.6862 1.3514 
1  1.1531 0.9589 
1  2.0698 1.5090 
1  1.7371 1.4249 
1  2.1795 1.5176 
2  1.4214 0.5733 
1  1.8604 1.3878 
2  2.5222 0.9989 
1  1.6305 1.2690 
1  1.7794 1.2055 
1  1.2644 1.3759 
2  2.0504 0.9021 
2  3.4401 1.3678 
2  2.2175 1.1193 
1  1.2196 1.0645 
2  2.8143 1.2412 
2  1.7970 0.7574 
1  2.8712 1.7797 
2  2.6062 1.2754 
2  2.1367 0.9615 
2  2.3093 0.9345 
2  2.0898 0.7932 
2  2.6622 1.2234 
1  0.9577 0.9914 
1  1.8222 1.3288 
2  1.7108 0.5203 
2  1.6679 0.6742 
1  1.5488 1.3220 
1  1.3414 1.1865 
1  1.8978 1.3457 
2  2.2614 0.9061 
1  1.8598 1.3936 
2  2.0645 0.7535 
2  2.2876 0.9458 
2  1.6889 0.7342 
2  2.1842 0.9293 
1  0.7245 1.0867 
2  1.8268 0.8444 
1  1.4413 1.2133 
2  1.9042 0.8527 
2  1.7990 0.7583 
2  2.7476 1.0479 
2  1.9012 0.8821 
2  2.3107 0.9956 
2  2.4300 0.9519 
2  2.8769 1.2038 
1  2.3462 1.5489 
2  2.2684 1.0577 
1  2.2060 1.6816 
2  2.8749 1.1877 
1  2.1829 1.5053 
2  2.3847 0.9914 
1  0.9244 0.9409 
2  2.2314 0.8397 
1  1.0925 1.1434 
1  1.4348 1.2387 
2  2.3490 1.1822 
2  2.3473 1.1371 
2  1.6728 0.6743 
2  1.9041 0.8290 
1  1.9310 1.3457 
1  0.7692 0.9252 
2  2.3093 0.9226 
2  2.8549 1.2058 
1  2.0023 1.6351 
1  1.6829 1.4694 
2  1.6188 0.6208 
2  2.4838 1.0821 
1  2.0865 1.5213 
1  1.4312 1.2689 
1  0.9231 0.8714 
1  1.0624 1.2454 
1  1.5714 1.2994 
1  1.4030 1.1416 
1  2.1268 1.5360 
1  1.8215 1.4093 
2  2.0505 0.8265 
1  2.0209 1.4145 
1  1.7484 1.3034 
1  1.4044 1.2283 
1  2.1560 1.6114 
1  1.8650 1.5328 
1  1.3137 1.1665 
2  1.8501 0.8838 
1  0.8286 1.0816 
2  2.5588 1.0341 
1  1.2223 1.1315 
2  2.5802 1.1648 
1  1.3973 1.1427 
1  2.4583 1.6117 
1  1.9041 1.3021 
2  2.6504 1.1329 
1  1.5885 1.2408 
1  1.5126 1.2469 
2  2.4922 0.9159 
2  2.0680 0.8449 
1  0.9486 1.0676 
2  2.2392 1.1100 
2  1.9752 0.7932 
1  1.5070 1.3271 
2  3.3630 1.3774 
2  1.8935 0.9539 
1  2.2065 1.6061 
2  2.7398 1.1808 
1  2.3612 1.7477 
2  2.1659 0.9753 
1  1.9314 1.3487 
1  1.6206 1.5018 
1  1.2253 1.0942 
1  1.6401 1.2535 
2  2.8895 1.3434 
1  1.6629 1.3474 
2  2.5879 0.9652 
