2  2.1577 0.9939 
2  3.2868 1.5309 
1  1.0340 1.1247 
1  1.4546 1.2898 
1  0.9503 1.0081 
2  2.3652 1.0387 
2  2.8199 1.2609 
1  1.5203 1.2945 
2  2.2435 1.0607 
2  2.0709 0.9919 
2  2.4945 0.9009 
2  2.8626 1.1848 
1  1.9036 1.5286 
1  2.0352 1.5438 
1  1.3995 1.2438 
2  2.6578 1.1944 
1  2.5531 1.6172 
2  1.3942 0.6313 
2  1.8239 0.6858 
1  2.0589 1.6085 
1  2.1693 1.5819 
2  2.2716 0.9668 
1  1.9319 1.5415 
2  2.0391 0.9529 
2  1.6922 0.6930 
2  2.2087 0.9205 
2  2.2079 0.9278 
2  1.9168 0.8229 
1  0.9031 0.9521 
2  3.1643 1.3449 
2  2.0752 0.8991 
2  2.4147 1.0905 
1  2.3715 1.5925 
1  1.5492 1.3181 
2  1.8358 0.6980 
1  1.1427 1.1497 
2  3.3163 1.5181 
2  1.8298 0.7601 
1  1.7852 1.3463 
2  1.7070 0.7712 
2  2.7655 0.9763 
1  1.7846 1.3538 
2  2.6258 1.1351 
1  1.6143 1.2195 
1  1.1904 1.1339 
1  1.7921 1.3962 
2  3.1048 1.1823 
1  1.5045 1.3563 
2  2.7708 1.2580 
1  1.6874 1.2916 
2  2.8513 1.2460 
2  1.9974 0.9391 
1  1.3652 1.1042 
1  1.0096 1.0763 
1  1.7571 1.4253 
2  1.6534 0.8064 
2  2.3955 0.9719 
2  1.9279 0.8762 
2  2.3672 0.9818 
1  1.9544 1.4722 
1  2.4590 1.8096 
1  2.5372 1.7440 
1  1.9340 1.4423 
1  1.5947 1.1562 
2  2.3719 0.9653 
1  1.4179 1.1118 
2  2.2816 1.0718 
2  2.0511 1.0438 
2  2.2960 0.9328 
1  2.2892 1.5930 
1  2.0046 1.5207 
1  1.4387 1.3099 
2  2.3944 0.9704 
2  2.3247 1.0987 
2  2.6500 1.1279 
1  1.8815 1.5162 
2  1.7206 0.6259 
2  2.5326 1.0129 
1  1.1928 1.0331 
2  2.5298 1.2282 
1  1.3035 1.1167 
2  1.2122 0.4692 
1  2.0960 1.6524 
1  1.0238 1.0632 
2  2.8244 1.1849 
1  1.4578 1.3264 
1  1.8267 1.4329 
1  1.6274 1.2074 
2  2.8573 1.3125 
2  2.5025 1.2405 
2  2.5527 1.1154 
2  2.8296 1.2582 
2  1.7425 0.6203 
2  1.8993 0.7697 
1  2.8367 1.8055 
2  1.9428 0.9736 
1  1.2688 1.2163 
1  1.0572 1.0534 
1  1.7111 1.5193 
2  1.9962 0.7547 
1  1.2345 1.1652 
1  1.8353 1.3816 
1  0.6103 0.8920 
1  1.9001 1.4572 
2  2.7360 1.1068 
2  3.0918 1.3065 
2  2.8054 1.1717 
2  1.8395 0.8396 
2  1.5087 0.7100 
1  1.8056 1.4379 
1  1.8941 1.5599 
2  2.2002 0.8517 
1  2.0042 1.2968 
2  3.0224 1.1071 
2  2.3477 0.9116 
2  1.7890 0.8112 
2  2.5674 1.1594 
1  1.6205 1.3254 
1  1.5101 1.1834 
1  1.6506 1.4015 
2  1.7909 0.8696 
1  1.1121 1.1054 
2  3.2157 1.3649 
1  1.6055 1.1950 
1  1.8263 1.3678 
2  2.1944 0.9617 
2  2.6903 1.0357 
2  2.2581 1.1863 
2  1.9070 0.7216 
2  2.5915 1.1069 
1  2.0587 1.5370 
1  0.9447 1.0274 
2  1.7486 0.7875 
1  1.9767 1.3872 
1  1.7688 1.4148 
2  2.1959 0.8971 
1  1.6711 1.2548 
2  2.4316 1.1276 
1  1.6947 1.2166 
1  1.6052 1.3061 
1  1.2979 1.1631 
1  2.2712 1.6056 
2  2.6820 1.2531 
1  1.1398 1.0963 
2  2.4462 1.1286 
2  2.3547 0.9583 
1  1.5318 1.2779 
1  1.8910 1.2934 
2  2.0368 1.0283 
1  1.2709 1.2028 
1  1.8873 1.2920 
1  1.1101 1.2574 
2  2.0109 0.9641 
2  3.0730 1.2452 
1  1.1542 1.1388 
2  2.6798 1.2022 
1  1.4327 1.3050 
2  1.5823 0.7571 
1  1.7943 1.5278 
1  1.9668 1.4519 
2  2.1869 0.9915 
1  1.4465 1.1808 
1  1.5132 1.3212 
2  1.4836 0.5620 
1  1.4182 1.2377 
1  1.9124 1.4926 
1  1.8257 1.4761 
1  1.4235 1.2362 
2  2.3271 1.1366 
1  1.1317 1.1434 
1  1.2244 1.0211 
1  0.7293 1.0683 
1  2.1543 1.4400 
2  2.3935 1.0050 
1  1.5900 1.4663 
1  1.9376 1.4141 
2  2.1089 0.8480 
1  0.7803 0.9393 
2  2.5080 1.0455 
1  1.4254 1.1531 
2  2.1159 1.0758 
1  1.9536 1.4623 
2  3.2159 1.3341 
2  2.2022 0.8750 
2  1.2643 0.4727 
2  1.9401 0.8013 
2  2.9847 1.3276 
1  1.6531 1.2434 
2  2.3528 0.9736 
1  1.6289 1.3013 
1  1.8521 1.3978 
1  1.1868 0.9833 
1  1.7742 1.4818 
1  1.5588 1.2204 
2  2.3602 0.9098 
1  1.2724 1.0122 
2  1.9188 0.7566 
1  1.3326 1.0583 
2  1.9047 0.8034 
2  2.0754 0.9608 
2  2.8667 1.1326 
2  2.4318 1.0057 
1  1.9794 1.5641 
2  1.7380 0.7982 
1  2.2387 1.6458 
1  1.1240 0.9761 
1  1.8211 1.3874 
2  1.8468 0.7915 
1  2.2194 1.6627 
1  1.3472 1.0572 
2  2.1874 0.8976 
2  1.8825 0.8560 
2  2.2487 0.8848 
1  1.4512 1.1650 
1  1.2959 1.3139 
1  1.7812 1.2560 
2  2.1078 0.9726 
1  1.7707 1.4524 
1  1.0064 1.0594 
2  2.6378 1.1393 
1  1.8941 1.4729 
2  2.0957 0.9810 
2  2.5376 1.0213 
1  1.8398 1.5297 
2  3.3484 1.5311 
2  2.4144 1.0256 
1  1.3867 1.2136 
2  2.5486 1.3171 
2  2.1815 1.0218 
1  1.5493 1.2881 
2  2.4523 0.8769 
2  1.6898 0.6091 
1  2.1722 1.6214 
2  1.5585 0.5550 
1  1.7346 1.4061 
1  1.8974 1.5379 
1  1.5344 1.3541 
1  2.6712 1.8699 
1  1.4292 1.0942 
1  1.0428 0.9561 
2  1.5279 0.6205 
2  2.1658 0.9209 
2  1.3063 0.6166 
2  2.1624 0.9205 
