1  1.4804 1.0497 
1  1.7599 1.3044 
1  1.1228 1.0788 
1  2.2928 1.5217 
1  1.8610 1.3423 
1  1.6036 1.2634 
1  1.4024 1.2699 
1  1.6288 1.2342 
1  2.2315 1.5007 
1  1.6492 1.1806 
1  1.8446 1.2347 
1  2.0549 1.5252 
1  1.3506 1.1588 
1  2.3252 1.4331 
1  0.9753 0.9716 
1  1.4968 1.2132 
1  2.1057 1.4875 
1  2.3434 1.5912 
1  2.2936 1.4448 
1  1.6872 1.2424 
1  0.8936 0.9141 
1  1.1679 1.1139 
1  1.2938 1.1115 
1  1.8070 1.2453 
1  0.6098 0.7660 
1  1.1909 1.0711 
1  1.9514 1.4834 
1  1.9933 1.3473 
1  1.8876 1.2757 
1  1.6873 1.2496 
1  1.6971 1.2362 
1  2.2456 1.3788 
1  1.9116 1.4127 
1  2.0632 1.4596 
1  1.7173 1.3112 
1  1.9821 1.3680 
1  1.5080 1.1529 
1  0.9582 0.9105 
1  1.7564 1.3047 
1  2.4202 1.5580 
1  2.0093 1.4501 
1  2.1684 1.4027 
1  1.8033 1.3206 
1  1.1923 0.9818 
1  2.2392 1.4915 
1  1.8924 1.3506 
1  1.3788 1.0775 
1  1.9193 1.2938 
1  2.0884 1.4703 
1  1.2855 1.0551 
1  1.1021 0.8445 
1  2.1912 1.4443 
1  1.8611 1.3462 
1  1.7079 1.1955 
1  1.2227 1.0198 
1  1.1031 0.9210 
1  2.4347 1.5915 
1  1.0873 0.9812 
1  1.1319 0.9144 
1  1.5663 1.2618 
1  1.7615 1.3296 
1  1.1121 0.9645 
1  1.5656 1.1179 
1  1.0362 1.0227 
1  1.7027 1.2170 
1  2.1007 1.4535 
1  1.2013 1.1238 
1  1.8421 1.4203 
1  2.2672 1.4674 
1  1.0500 0.9623 
1  1.5315 1.1271 
1  1.9464 1.4677 
1  1.4234 1.0784 
1  1.5737 1.2459 
1  1.2692 0.9858 
1  1.6371 1.2260 
1  1.9402 1.3267 
1  1.6221 1.1948 
1  1.6574 1.3412 
1  1.3933 1.0317 
1  1.9322 1.3027 
1  1.7151 1.2237 
1  1.9653 1.4141 
1  1.5951 1.0753 
1  1.7635 1.3926 
1  2.2072 1.3811 
1  1.6577 1.1944 
1  1.1839 0.9454 
1  1.8418 1.2936 
1  1.7251 1.2454 
1  1.4642 1.1774 
1  2.0619 1.5608 
1  1.0172 0.8847 
1  2.2170 1.4644 
1  1.0052 0.9680 
1  2.4751 1.6529 
1  2.6776 1.7301 
1  2.6311 1.6533 
1  1.1262 0.9873 
1  2.2933 1.4504 
1  2.0153 1.3600 
1  1.9732 1.3080 
1  1.7402 1.1436 
1  1.4501 1.1772 
1  1.5363 1.2671 
1  1.3809 0.9613 
1  1.0802 1.0507 
1  1.6404 1.2569 
1  2.1701 1.3286 
1  1.3742 1.0658 
1  1.1871 1.0166 
1  2.4590 1.5962 
1  2.3119 1.4866 
1  1.7009 1.2070 
1  1.9911 1.3723 
1  1.9376 1.4093 
1  1.6579 1.2986 
1  2.8539 1.8105 
1  1.6912 1.3151 
1  1.7251 1.1964 
1  1.9403 1.3659 
1  1.5587 1.2798 
1  2.6305 1.6409 
1  1.7489 1.2269 
1  2.0379 1.2532 
1  2.1931 1.4940 
1  1.8282 1.3964 
1  1.5595 1.1867 
1  1.0607 0.8617 
1  1.3447 1.1179 
1  1.4260 1.0473 
1  2.2344 1.4508 
1  1.6914 1.2546 
1  1.5722 1.2275 
1  1.5649 1.0876 
1  1.1817 1.0423 
1  1.0677 0.9521 
1  1.2256 0.9680 
1  1.1856 1.0013 
1  1.7841 1.2885 
1  2.2301 1.4799 
1  0.9369 0.9172 
1  1.7329 1.2942 
1  1.9475 1.4542 
1  1.4227 1.1515 
1  1.6905 1.2158 
1  2.7672 1.7198 
1  0.9910 1.0581 
1  1.8602 1.2561 
1  2.0078 1.4807 
1  1.2483 1.0650 
1  1.6275 1.1489 
1  2.2900 1.5220 
1  1.9657 1.3301 
1  1.3687 1.1309 
1  1.7506 1.4037 
1  1.5593 1.3422 
1  2.4527 1.4669 
1  0.8553 0.8419 
1  1.6040 1.2161 
1  2.1163 1.3972 
1  1.3357 1.0819 
1  1.6869 1.2711 
1  2.2272 1.5360 
1  0.8202 0.9104 
1  2.1036 1.4816 
1  2.3533 1.5730 
1  1.3600 1.0962 
1  0.4704 0.7388 
1  1.7557 1.2443 
1  1.3691 1.0386 
1  1.6732 1.2717 
1  1.5316 1.1499 
1  1.6791 1.2376 
1  1.2176 1.1280 
1  1.9180 1.4411 
1  1.4478 1.0713 
1  2.1017 1.4413 
1  1.3183 1.0815 
1  0.6908 0.8781 
1  1.2056 0.9913 
1  2.3681 1.4977 
1  1.4903 1.1310 
1  2.5085 1.6262 
1  1.1556 0.9400 
1  2.5665 1.7754 
1  2.5161 1.5410 
1  1.5901 1.1961 
1  1.8511 1.2883 
1  1.2074 1.0081 
1  2.2391 1.6575 
1  1.8120 1.2910 
1  2.0486 1.3824 
1  2.6300 1.7488 
1  1.0822 0.9372 
1  2.3688 1.5840 
1  1.8940 1.2323 
1  1.8112 1.3538 
1  1.3781 1.0478 
1  1.6041 1.1457 
1  1.6613 1.2597 
1  2.3850 1.5775 
1  1.4256 1.2439 
1  2.1105 1.4578 
1  2.0335 1.3743 
1  2.1261 1.4673 
1  2.0102 1.3281 
1  2.4663 1.6308 
1  0.7368 0.8580 
1  2.3354 1.5857 
1  2.3888 1.6547 
1  1.2416 0.9002 
1  2.5931 1.6847 
1  1.7073 1.2349 
1  0.9282 0.9273 
1  1.0086 0.8930 
