2  2.4540 1.0533 
2  2.4679 0.8929 
1  2.8978 1.2736 
2  2.6149 0.9184 
2  2.3015 0.6098 
1  2.7350 1.2443 
1  2.9347 1.5887 
1  2.8829 1.1166 
1  2.8055 1.2133 
2  2.5251 1.1821 
1  2.7912 1.0580 
2  2.3798 1.0959 
2  2.2844 1.1950 
1  2.8668 1.0219 
2  2.4351 1.2036 
2  2.3608 1.0129 
1  2.9191 1.1321 
2  2.4440 1.1653 
1  2.9281 1.0833 
2  2.2676 0.9499 
1  3.0642 1.1631 
1  3.0121 1.5046 
1  2.8728 1.5362 
2  2.3490 1.2250 
1  2.8240 1.1128 
2  2.4558 1.1017 
2  2.3345 0.6930 
2  2.3237 1.3648 
1  2.9765 1.0084 
1  3.0332 1.1391 
2  2.5243 1.3622 
1  2.8000 0.8331 
2  2.3695 0.6804 
1  2.9575 1.5891 
1  2.8827 0.8596 
2  2.5869 0.5723 
1  2.9069 0.9808 
1  2.8913 0.8811 
2  2.5525 0.7235 
2  2.2343 0.8625 
1  2.8946 1.6678 
1  2.8202 1.1457 
1  2.6146 1.2004 
1  2.9923 1.3605 
2  2.6848 1.3115 
1  3.0204 0.9449 
2  2.5286 0.9469 
2  2.5391 0.8664 
1  2.9346 1.0355 
2  2.5296 1.1003 
2  2.3935 0.7220 
1  2.7732 0.8701 
2  2.3424 0.6630 
2  2.4292 1.3992 
2  2.3893 1.4170 
2  2.5130 1.6049 
2  2.3839 0.8933 
2  2.3103 0.9616 
1  2.7927 0.9592 
2  2.5523 0.9673 
1  3.0425 1.3342 
1  3.0930 1.7056 
2  2.1544 0.7516 
2  2.5067 1.0116 
2  2.5575 1.5364 
2  2.6093 0.8977 
1  2.9775 0.4702 
2  2.3073 0.9342 
1  2.7655 1.0764 
2  2.4859 1.3293 
2  2.5835 1.3609 
2  2.5195 0.4525 
1  2.8826 1.3756 
1  2.9577 1.5281 
2  2.4365 0.6819 
1  2.7518 1.2699 
1  2.8679 1.5251 
2  2.4809 1.4135 
1  2.8485 0.8443 
2  2.4287 0.7198 
2  2.4361 1.2840 
2  2.4230 1.4741 
2  2.4122 1.4588 
2  2.4577 1.2075 
2  2.3669 0.9638 
2  2.3575 1.3354 
2  2.5867 1.4548 
2  2.5054 1.7346 
2  2.4452 0.9273 
2  2.2262 1.4739 
2  2.5122 0.9670 
1  2.8324 0.9661 
2  2.3229 1.3039 
2  2.5392 1.1523 
2  2.3492 1.1257 
2  2.3026 1.1960 
2  2.4973 0.7294 
1  2.6991 1.0520 
1  2.9725 0.9818 
1  3.0195 1.0803 
2  2.3767 1.1596 
2  2.6266 1.3475 
2  2.4728 1.4098 
2  2.5228 1.4154 
2  2.2357 0.8446 
1  2.8808 0.7268 
1  3.0333 0.8264 
2  2.5218 1.2002 
1  2.9914 1.1662 
1  2.7639 0.6949 
2  2.4530 1.3221 
1  2.9967 1.2315 
1  2.8807 0.5699 
1  3.1173 1.2878 
2  2.5957 0.9184 
1  2.9042 0.9760 
1  2.7415 1.1116 
2  2.3730 1.1697 
1  2.8881 1.1977 
1  2.8672 0.8310 
1  2.8758 1.1225 
2  2.5018 1.0906 
1  2.8313 1.2615 
2  2.5136 1.2627 
1  2.8557 0.6851 
1  2.7114 1.3846 
2  2.5622 1.1284 
2  2.4723 1.2134 
1  2.7797 0.9393 
1  2.9457 1.1843 
2  2.4629 1.4800 
2  2.4451 0.7208 
2  2.5642 1.0122 
2  2.3895 1.0656 
1  2.8802 1.3846 
2  2.4688 1.1286 
2  2.3890 1.3516 
2  2.4911 1.2606 
1  2.8205 1.4398 
1  2.8741 0.6837 
1  3.0060 0.8652 
2  2.4046 1.0396 
1  2.9673 1.0838 
1  2.8293 1.1273 
2  2.5024 0.9521 
1  2.7526 0.9350 
2  2.5874 1.0471 
2  2.4111 1.2420 
1  2.9147 1.6977 
1  3.0442 1.3427 
2  2.2798 0.8947 
2  2.4673 1.1829 
2  2.4581 0.7578 
2  2.3825 1.1131 
2  2.5063 0.7481 
2  2.3638 1.2307 
2  2.3920 0.9899 
2  2.4915 1.4481 
1  3.1368 1.0649 
1  2.9074 1.3590 
2  2.4964 1.2552 
2  2.3219 1.1423 
2  2.5474 1.2182 
1  3.0730 1.3512 
1  2.8796 1.1078 
2  2.5327 1.2503 
1  2.9586 1.0355 
2  2.3404 1.4806 
1  2.8438 0.7826 
2  2.4961 1.0864 
2  2.3681 1.4840 
2  2.5287 1.4345 
1  2.9677 0.9701 
1  2.8430 1.2448 
2  2.4563 1.4982 
2  2.4740 1.3007 
2  2.3882 0.9870 
1  3.0803 1.1687 
2  2.3168 1.3546 
1  2.8646 1.4256 
2  2.2721 0.9401 
2  2.6101 0.7215 
1  2.9091 0.8416 
2  2.3442 1.3529 
2  2.4940 0.7447 
1  2.7616 1.1563 
2  2.4521 1.5613 
1  2.7473 1.2504 
2  2.4834 0.9150 
2  2.3993 0.8016 
1  2.8521 1.2758 
2  2.5374 1.1252 
1  2.8227 1.1525 
1  2.6831 1.4995 
1  3.0333 0.8014 
2  2.3266 1.3640 
2  2.6920 1.1518 
1  3.0652 1.1563 
2  2.4659 1.3974 
2  2.5347 0.5963 
1  2.7653 1.2677 
2  2.4092 0.9341 
2  2.4687 1.2430 
2  2.4548 0.8888 
2  2.5029 1.2722 
1  2.9499 1.4180 
2  2.5843 1.1627 
2  2.4279 1.3919 
2  2.3756 1.5316 
2  2.5893 1.3119 
1  3.0214 1.8390 
1  2.7924 1.3524 
1  2.9175 1.6234 
2  2.3200 1.1131 
2  2.4204 1.8720 
1  2.9441 0.7690 
1  2.9633 0.8382 
1  2.9946 0.9445 
2  2.5063 0.4745 
