1  2.6073 0.8196 
1  2.6217 0.9640 
1  2.4749 0.9946 
1  1.7555 1.3117 
1  2.2958 1.1162 
1  2.4179 1.1177 
1  1.8565 1.3064 
1  2.4399 1.0811 
1  3.4473 0.5336 
1  2.9941 0.7425 
1  2.2068 1.1305 
1  2.1872 1.1002 
1  2.3825 1.0543 
1  3.5277 0.5472 
1  2.6463 1.0439 
1  1.9696 1.3177 
1  2.7639 0.7854 
1  2.5113 0.9986 
1  2.9591 0.7050 
1  1.8729 1.1419 
1  2.4084 0.9977 
1  3.3952 0.5973 
1  1.9626 1.1262 
1  2.1051 1.1735 
1  2.9311 0.8645 
1  2.5367 0.8150 
1  2.0816 1.2088 
1  2.1079 1.2325 
1  2.9869 0.7498 
1  2.2860 0.9787 
1  1.6781 1.4206 
1  2.5653 1.0285 
1  2.0440 1.2506 
1  1.6952 1.2926 
1  1.8625 1.2525 
1  1.7726 1.2495 
1  1.9638 1.1638 
1  2.2062 1.1539 
1  3.2605 0.7162 
1  3.2651 0.7123 
1  2.5503 1.0231 
1  2.3041 1.1437 
1  1.8687 1.2511 
1  2.2511 1.0089 
1  1.0676 1.6486 
1  2.6981 0.9839 
1  2.0749 1.2348 
1  2.4994 1.0110 
1  2.2603 1.1036 
1  1.6781 1.4475 
1  3.0497 0.7874 
1  3.0907 0.7055 
1  3.1894 0.6777 
1  2.4155 1.0306 
1  2.5537 0.9074 
1  2.2574 1.0858 
1  1.9118 1.1886 
1  1.6477 1.3396 
1  1.9432 1.3589 
1  1.9789 1.2352 
1  1.3388 1.6284 
1  2.3585 1.1134 
1  2.2549 1.0403 
1  3.0002 0.7567 
1  2.2330 1.1831 
1  2.1802 1.0918 
1  2.7087 0.9315 
1  2.3416 1.0664 
1  2.0264 1.2066 
1  2.3946 1.1597 
1  2.5934 1.0101 
1  2.7714 0.8609 
1  2.6613 0.8394 
1  1.6382 1.5031 
1  2.0966 1.1869 
1  2.8619 0.9134 
1  2.3921 1.1989 
1  2.8310 0.7703 
1  2.8547 0.9088 
1  1.4199 1.4393 
1  2.9307 0.6840 
1  2.8453 0.8307 
1  3.3255 0.6437 
1  2.4146 1.0427 
1  2.9264 0.9334 
1  1.8053 1.3365 
1  2.1620 1.2804 
1  2.1467 1.1273 
1  2.7700 0.7232 
1  2.4070 1.0059 
1  2.0702 1.1268 
1  2.4411 0.9754 
1  1.6908 1.3970 
1  2.5728 1.0272 
1  2.6223 0.8858 
1  2.9702 0.8554 
1  2.0766 1.2094 
1  3.2715 0.5838 
1  2.7602 0.9075 
1  2.8513 0.8384 
1  2.6421 0.9692 
1  2.0929 1.2297 
1  2.9846 0.7695 
1  2.7908 0.8004 
1  2.0997 1.1961 
1  2.1796 1.1663 
1  1.5636 1.3591 
1  2.6090 0.9559 
1  2.9484 0.7466 
1  2.3691 0.9796 
1  2.2162 1.0843 
1  2.6492 0.9240 
1  2.4819 0.9648 
1  2.6942 0.9496 
1  1.5301 1.4174 
1  2.7554 0.8592 
1  2.9922 0.8209 
1  1.6573 1.2906 
1  2.4443 1.0095 
1  2.1309 1.1374 
1  2.8751 0.7987 
1  1.9870 1.2765 
1  1.7302 1.3400 
1  2.6157 0.9571 
1  2.3369 1.1473 
1  1.6429 1.3566 
1  2.7841 0.8861 
1  1.5978 1.4202 
1  2.1824 1.1719 
1  1.9599 1.2517 
1  2.6541 0.9738 
1  2.0379 1.1952 
1  2.8220 0.8517 
1  1.6059 1.3849 
1  2.6839 0.9536 
1  2.9580 0.8220 
1  2.1523 1.2634 
1  2.6015 1.1018 
1  2.0524 1.2678 
1  2.3021 1.1174 
1  2.6006 0.9313 
1  3.0560 0.7117 
1  2.2672 1.2076 
1  1.4340 1.3452 
1  3.0498 0.7816 
1  2.1606 1.0633 
1  2.0970 1.1862 
1  3.0355 0.6931 
1  2.4273 1.0612 
1  2.2173 0.9887 
1  2.4204 0.9221 
1  2.5203 0.9756 
1  1.7645 1.3329 
1  2.6891 0.8642 
1  2.9522 0.7880 
1  2.2914 1.2195 
1  2.4581 1.0480 
1  3.0187 0.7467 
1  3.1774 0.6316 
1  1.8900 1.1852 
1  3.0962 0.7483 
1  1.9485 1.3150 
1  2.7862 0.8007 
1  2.6342 0.8549 
1  2.6206 0.9807 
1  1.9430 1.3239 
1  2.2861 1.2033 
1  2.1025 1.1635 
1  3.4179 0.6148 
1  2.7100 0.8967 
1  2.8067 0.9936 
1  2.5877 0.9036 
1  3.4998 0.6591 
1  3.2405 0.6409 
1  2.0105 1.2670 
1  2.3226 1.1713 
1  2.0644 1.1719 
1  1.6518 1.3006 
1  1.9081 1.1300 
1  2.0930 1.2182 
1  3.1739 0.5891 
1  2.0960 1.1792 
1  1.9925 1.2459 
1  2.3305 1.0893 
1  3.3158 0.6158 
1  2.7699 0.8136 
1  2.2632 1.2225 
1  2.1021 1.2092 
1  1.1101 1.6082 
1  2.4802 0.8724 
1  2.3069 1.0996 
1  2.2392 1.1852 
1  2.6914 0.8801 
1  1.9662 1.2780 
1  2.5633 0.9296 
1  2.1151 1.0723 
1  2.7594 0.9000 
1  2.4447 1.0856 
1  2.1490 1.1714 
1  2.0921 1.1424 
1  2.2879 1.0386 
1  2.6349 0.8909 
1  2.7345 0.8046 
1  1.9154 1.2017 
1  2.0180 1.2521 
1  2.3954 1.0712 
1  2.4570 0.8832 
1  2.9648 0.9011 
1  1.6658 1.3632 
1  2.4076 0.9785 
1  2.3872 0.9796 
1  2.9154 0.8037 
1  2.9607 0.7678 
1  1.5956 1.4598 
1  2.2530 1.0234 
1  2.4061 1.1078 
1  2.3835 1.0950 
1  2.4396 1.0128 
1  2.9396 0.8718 
1  3.0975 0.7276 
1  3.2007 0.6584 
1  2.3690 0.9738 
1  1.9563 1.2422 
1  2.5630 0.9289 
1  3.0878 0.7603 
1  2.9302 0.7407 
1  2.2042 1.1375 
1  1.4387 1.5433 
1  1.5608 1.4176 
1  2.0563 1.2607 
1  3.3119 0.5900 
1  2.5184 0.9375 
1  2.3167 1.0584 
1  2.9674 0.7506 
1  2.4930 0.9367 
1  2.3170 1.1154 
1  2.2308 1.1830 
1  2.2359 1.1198 
