1 1.162571 2.228376 
1 1.149717 2.397838 
1 1.051171 2.010088 
1 1.154809 2.097974 
1 1.116691 3.276097 
1 1.067228 1.933365 
1 1.016418 2.212971 
1 1.233865 1.003302 
1 1.106438 0.986914 
1 1.090799 2.487167 
1 1.043717 1.599843 
1 1.175426 2.751973 
1 1.086403 1.353863 
1 1.026224 2.899172 
1 1.149314 1.644682 
1 1.070005 1.191072 
1 1.040027 2.720847 
1 1.040149 2.597256 
1 1.080418 1.691346 
1 1.173956 2.177352 
1 1.150524 3.224403 
1 1.185917 1.509778 
1 0.953450 1.532089 
1 1.144305 1.540245 
1 0.979053 1.528128 
1 1.071559 2.706448 
1 0.980545 2.211062 
1 1.066509 2.436188 
1 1.193669 2.713333 
1 1.143850 1.499934 
1 1.190779 1.254454 
1 1.194053 1.786384 
1 1.017599 2.103703 
1 1.081917 2.777817 
1 1.121921 1.403454 
1 1.180990 2.485330 
1 1.082522 2.738972 
1 1.177401 2.012997 
1 1.119774 1.650224 
1 1.094495 1.866014 
1 1.178926 0.677768 
1 1.160221 1.489410 
1 1.119250 2.964600 
1 1.092473 1.176958 
1 1.139882 2.090896 
1 1.104883 2.203395 
1 1.068227 2.122595 
1 1.003391 1.817751 
1 1.214478 2.365225 
1 1.215035 2.368392 
1 1.072578 2.452453 
1 1.101950 2.198293 
1 1.001565 2.676704 
1 1.123257 1.164750 
1 1.023088 1.179963 
1 1.116293 1.619497 
1 1.047126 1.573518 
1 1.142654 2.285194 
1 1.043926 1.737141 
1 1.056064 2.363233 
1 1.094109 2.040990 
1 1.058251 1.901760 
1 1.085733 2.096736 
1 1.166533 2.295122 
1 1.067406 2.361372 
1 1.126880 2.909319 
1 1.155270 1.646776 
1 1.137197 3.063314 
1 1.116798 2.823047 
1 1.137270 1.759832 
1 1.035606 2.274026 
1 1.119189 1.940155 
1 1.178841 2.346674 
1 1.024212 1.813387 
1 1.142173 2.573596 
1 1.056493 1.483846 
1 1.005050 1.575132 
1 1.069237 1.984002 
1 1.141479 2.390535 
1 1.064764 1.458536 
1 1.066249 1.586745 
1 1.237421 2.305483 
1 1.130743 2.255122 
1 1.083710 1.280689 
1 1.016848 2.666710 
1 1.172528 3.327229 
1 0.995121 1.967139 
1 1.035621 1.593420 
1 1.134095 2.584557 
1 1.095917 1.206441 
1 1.015723 2.596992 
1 0.991837 2.515922 
1 0.958296 1.845537 
1 1.089033 2.211294 
1 1.081796 1.963708 
1 1.041693 1.962407 
1 1.040563 1.562977 
1 1.039152 2.309170 
1 1.233671 2.578067 
1 0.992026 2.298338 
1 1.215810 2.293805 
1 1.063776 2.239766 
1 1.078105 1.981807 
1 1.166664 2.540509 
1 1.033491 1.881762 
1 1.058606 1.820639 
1 1.129203 2.694649 
1 1.018123 1.754111 
1 1.158682 2.108610 
1 1.096285 2.836013 
1 1.047450 2.662117 
1 1.240435 1.679416 
1 1.090762 2.171618 
1 1.114886 2.159483 
1 0.965772 1.415835 
1 1.112785 1.918377 
1 0.931885 2.406537 
1 1.098422 2.175666 
1 1.172721 2.152141 
1 1.093406 1.464320 
1 1.080624 2.578484 
1 1.057637 2.287988 
1 1.122092 2.330628 
1 1.117881 2.005612 
1 1.111139 2.327550 
1 0.984343 1.915845 
1 1.137185 1.942687 
1 1.195594 2.613993 
1 1.051673 1.731624 
1 1.142328 1.708704 
1 1.117824 2.024646 
1 1.149539 1.363817 
1 1.139713 2.273485 
1 1.165014 1.737567 
1 1.060003 2.337307 
1 1.286255 2.271378 
1 1.069665 1.724881 
1 0.997400 1.927286 
1 1.080941 1.384627 
1 1.135992 2.513642 
1 1.062791 2.046842 
1 1.168660 3.179525 
1 1.119002 1.905976 
1 1.085080 2.077605 
1 1.069532 2.544433 
1 1.060302 1.551404 
1 1.115194 1.610937 
1 1.231464 2.699369 
1 0.997160 1.990517 
1 0.965799 1.739546 
1 1.063881 1.891706 
1 1.065664 1.931195 
1 1.200982 2.727535 
1 1.128188 1.324724 
1 1.028402 2.404367 
1 1.204563 1.832504 
1 1.192538 1.546894 
1 1.105227 2.164724 
1 1.078009 2.774422 
1 1.163285 2.202035 
1 1.044197 2.648571 
1 1.080886 2.683532 
1 1.024044 1.595927 
1 1.192273 3.408272 
1 0.972524 1.742059 
1 0.945850 1.647811 
1 0.947520 2.261351 
1 1.059588 2.794225 
1 1.143385 2.532612 
1 1.169661 1.575379 
1 1.014281 1.959970 
1 1.119262 0.988052 
1 1.063960 2.580871 
1 1.100395 3.063503 
1 1.120333 2.395021 
1 1.110140 1.934612 
1 1.023639 1.919664 
1 1.196045 1.857711 
1 1.079219 1.289698 
